Timestamp,Input_RPM,Output_RPM,Difference_%
11:54:44.973810,0.0,0.0,0
11:54:45.167387,0.0,0.0,0
11:54:45.359538,0.0,0.0,0
11:54:45.542507,0.0,0.0,0
11:54:45.734896,0.0,0.0,0
11:54:45.973149,0.0,0.0,0
11:54:46.168236,0.0,0.0,0
11:54:46.352296,0.0,0.0,0
11:54:46.537403,0.0,0.0,0
11:54:46.725500,0.0,0.0,0
11:54:46.973489,0.0,0.0,0
11:54:47.165917,0.0,0.0,0
11:54:47.358478,0.0,0.0,0
11:54:47.534119,0.0,0.0,0
11:54:47.725846,0.0,0.0,0
11:54:47.983833,0.0,0.0,0
11:54:48.160077,0.0,0.0,0
11:54:48.352945,0.0,0.0,0
11:54:48.546355,0.0,0.0,0
11:54:48.788428,0.0,0.0,0
11:54:48.981557,0.0,0.0,0
11:54:49.174333,0.0,0.0,0
11:54:49.368337,0.0,0.0,0
11:54:49.560731,0.0,0.0,0
11:54:49.737637,0.0,0.0,0
11:54:49.930376,0.0,0.0,0
11:54:50.187114,0.0,0.0,0
11:54:50.364695,0.0,0.0,0
11:54:50.556782,0.0,0.0,0
11:54:50.749414,0.0,0.0,0
11:54:50.990680,0.0,0.0,0
11:54:51.183551,0.0,0.0,0
11:54:51.376998,0.0,0.0,0
11:54:51.553450,0.0,0.0,0
11:54:51.745278,0.0,0.0,0
11:54:51.937022,0.0,0.0,0
11:54:52.179324,0.0,0.0,0
11:54:52.370891,0.0,0.0,0
11:54:52.562242,0.0,0.0,0
11:54:52.756061,0.0,0.0,0
11:54:52.950394,2.1,1.0,52.38095238095239
11:54:53.141919,11.76,10.5,10.714285714285712
11:54:53.382881,19.74,15.5,21.47922998986828
11:54:53.576904,29.82,20.5,31.254191817572103
11:54:53.768443,28.98,31.0,-6.970324361628707
11:54:53.962050,16.8,42.5,-152.97619047619045
11:54:54.154817,4.62,33.5,-625.108225108225
11:54:54.395306,0.0,26.0,0
11:54:54.588070,0.0,25.0,0
11:54:54.778890,0.0,25.5,0
11:54:54.971478,0.0,23.0,0
11:54:55.164532,0.0,15.5,0
11:54:55.357014,0.0,18.0,0
11:54:55.597644,0.0,11.5,0
11:54:55.789709,0.0,8.5,0
11:54:55.982873,0.0,8.0,0
11:54:56.160356,0.0,4.5,0
11:54:56.352179,0.0,2.0,0
11:54:56.544707,0.0,0.0,0
11:54:56.786803,0.0,0.0,0
11:54:56.978891,0.0,0.0,0
11:54:57.170771,0.0,0.0,0
11:54:57.349094,0.0,0.0,0
11:54:57.605017,0.0,0.0,0
11:54:57.798819,0.0,0.0,0
11:54:57.974339,0.0,0.0,0
11:54:58.167775,0.0,0.0,0
11:54:58.360010,0.0,0.0,0
11:54:58.546672,0.0,0.0,0
11:54:58.787513,0.0,0.0,0
11:54:58.979381,0.0,0.0,0
11:54:59.171700,0.0,0.0,0
11:54:59.347995,0.0,0.0,0
11:54:59.603618,0.0,0.0,0
11:54:59.797225,0.0,0.0,0
11:54:59.973456,0.0,0.0,0
11:55:00.165587,0.0,0.0,0
11:55:00.357970,0.0,0.0,0
11:55:00.599876,0.0,0.0,0
11:55:00.792746,0.0,0.0,0
11:55:00.984587,0.0,0.0,0
11:55:01.160379,0.0,0.0,0
11:55:01.351701,0.0,0.0,0
11:55:01.608151,0.0,0.0,0
11:55:01.801738,0.0,0.0,0
11:55:01.993991,0.0,0.0,0
11:55:02.185731,0.0,0.0,0
11:55:02.362888,0.0,0.0,0
11:55:02.555378,0.0,0.0,0
11:55:02.813431,0.0,0.0,0
11:55:03.006092,0.0,0.0,0
11:55:03.199276,0.0,0.0,0
11:55:03.391606,0.0,0.0,0
11:55:03.568932,0.0,0.0,0
11:55:03.762468,0.0,0.0,0
11:55:04.002618,0.0,0.0,0
11:55:04.195695,0.0,0.0,0
11:55:04.388112,0.0,0.0,0
11:55:04.565231,0.0,0.0,0
11:55:04.822015,0.0,0.0,0
11:55:05.015716,0.0,0.0,0
11:55:05.191051,0.0,0.0,0
11:55:05.384808,0.0,0.0,0
11:55:05.577846,0.0,0.0,0
11:55:05.818975,0.0,0.0,0
11:55:06.011412,0.0,0.0,0
11:55:06.191444,0.0,0.0,0
11:55:06.380681,0.0,0.0,0
11:55:06.572422,0.0,0.0,0
11:55:06.765922,0.0,0.0,0
11:55:07.007956,0.0,0.0,0
11:55:07.199695,0.0,0.0,0
11:55:07.392000,0.0,0.0,0
11:55:07.584895,0.0,0.0,0
11:55:07.777334,0.0,0.0,0
11:55:07.969251,0.0,0.0,0
11:55:08.163323,0.0,0.0,0
11:55:08.419034,0.0,0.0,0
11:55:08.596816,0.0,0.0,0
11:55:08.790144,0.0,0.0,0
11:55:08.983039,0.0,0.0,0
11:55:09.224073,0.0,0.0,0
11:55:09.416478,0.0,0.5,0
11:55:09.608602,0.0,0.0,0
11:55:09.784138,0.0,0.0,0
11:55:09.978612,0.0,0.0,0
11:55:10.171965,0.0,0.0,0
11:55:10.412764,0.0,0.0,0
11:55:10.605221,0.0,0.0,0
11:55:10.798494,0.0,0.0,0
11:55:10.974475,0.0,0.0,0
11:55:11.231469,0.0,0.0,0
11:55:11.423796,0.0,0.0,0
11:55:11.600801,0.0,0.0,0
11:55:11.793666,0.0,0.0,0
11:55:11.987281,0.0,0.0,0
11:55:12.227020,0.0,0.0,0
11:55:12.419074,0.0,0.0,0
11:55:12.611785,0.0,0.0,0
11:55:12.788169,0.0,0.0,0
11:55:12.980863,0.0,0.0,0
11:55:13.236186,0.0,0.0,0
11:55:13.412996,0.0,0.0,0
11:55:13.604896,0.0,0.0,0
11:55:13.797773,0.0,0.0,0
11:55:13.990198,0.0,0.0,0
11:55:14.184600,0.0,0.0,0
11:55:14.377581,2.94,0.0,100.0
11:55:14.616399,5.88,0.0,100.0
11:55:14.809545,0.0,0.0,0
11:55:15.003548,0.0,0.5,0
11:55:15.180780,0.0,0.0,0
11:55:15.436298,0.0,0.0,0
11:55:15.613905,0.0,0.0,0
11:55:15.805197,0.0,0.0,0
11:55:15.997135,0.0,0.0,0
11:55:16.189323,0.0,0.0,0
11:55:16.382555,0.0,0.0,0
11:55:16.638919,0.0,0.0,0
11:55:16.831707,0.0,0.0,0
11:55:17.024466,2.52,0.0,100.0
11:55:17.217926,31.5,0.0,100.0
11:55:17.395486,24.78,0.0,100.0
11:55:17.587105,6.3,0.0,100.0
11:55:17.844009,2.94,0.0,100.0
11:55:18.037388,6.3,0.0,100.0
11:55:18.230878,8.82,0.0,100.0
11:55:18.422304,10.08,0.0,100.0
11:55:18.599711,10.5,0.0,100.0
11:55:18.791638,7.98,1.0,87.468671679198
11:55:18.985271,3.78,1.0,73.54497354497354
11:55:19.225912,0.84,2.5,-197.61904761904765
11:55:19.420334,2.52,0.0,100.0
11:55:19.612585,0.42,0.0,100.0
11:55:19.804040,0.42,0.0,100.0
11:55:19.996460,0.0,0.0,0
11:55:20.188185,0.0,0.0,0
11:55:20.428658,0.0,0.0,0
11:55:20.621511,0.0,0.0,0
11:55:20.815192,0.0,0.0,0
11:55:20.991687,0.42,0.0,100.0
11:55:21.248454,0.0,0.0,0
11:55:21.440456,0.0,0.0,0
11:55:21.619189,0.0,0.0,0
11:55:21.810168,0.0,0.0,0
11:55:22.003395,0.0,0.0,0
11:55:22.195159,0.0,1.0,0
11:55:22.451397,1.26,1.5,-19.047619047619047
11:55:22.644498,0.84,0.0,100.0
11:55:22.837221,0.84,0.0,100.0
11:55:23.028068,0.42,1.5,-257.14285714285717
11:55:23.220640,0.84,1.0,-19.04761904761905
11:55:23.397349,0.0,0.0,0
11:55:23.653443,0.0,0.0,0
11:55:23.846740,0.0,0.0,0
11:55:24.022459,0.0,0.0,0
11:55:24.215531,0.0,0.0,0
11:55:24.407459,0.0,0.0,0
11:55:24.649186,0.0,0.0,0
11:55:24.839863,0.0,0.0,0
11:55:25.032359,0.0,0.0,0
11:55:25.210586,2.1,2.0,4.761904761904765
11:55:25.402344,0.84,0.0,100.0
11:55:25.657794,0.42,0.0,100.0
11:55:25.834843,1.26,0.0,100.0
11:55:26.027251,0.42,0.0,100.0
11:55:26.220521,0.42,0.0,100.0
11:55:26.460855,0.0,0.0,0
11:55:26.654236,1.26,0.5,60.317460317460316
11:55:26.831508,1.26,1.5,-19.047619047619047
11:55:27.022603,1.26,1.0,20.634920634920636
11:55:27.215276,0.42,0.0,100.0
11:55:27.407377,0.0,0.0,0
11:55:27.648264,0.0,0.0,0
11:55:27.840974,0.0,0.0,0
11:55:28.034272,1.26,0.5,60.317460317460316
11:55:28.210352,14.28,11.5,19.467787114845937
11:55:28.402488,23.52,17.5,25.595238095238095
11:55:28.659283,7.14,8.5,-19.04761904761905
11:55:28.835274,0.84,0.0,100.0
11:55:29.028813,0.0,0.0,0
11:55:29.221630,0.0,0.0,0
11:55:29.461592,0.0,0.0,0
11:55:29.654679,0.0,0.0,0
11:55:29.847322,0.0,0.0,0
11:55:30.040068,0.42,0.0,100.0
11:55:30.231185,0.0,0.0,0
11:55:30.423805,0.42,0.0,100.0
11:55:30.666700,0.0,0.0,0
11:55:30.858946,0.0,0.0,0
11:55:31.035853,0.0,0.0,0
11:55:31.226639,0.0,0.0,0
11:55:31.418824,0.0,0.0,0
11:55:31.613562,0.0,0.0,0
11:55:31.854353,0.0,0.0,0
11:55:32.047388,0.0,0.0,0
11:55:32.222543,0.0,0.0,0
11:55:32.416098,0.0,0.0,0
11:55:32.608951,0.0,0.0,0
11:55:32.851950,0.0,0.0,0
11:55:33.043549,0.42,0.0,100.0
11:55:33.236365,0.0,0.0,0
11:55:33.414087,0.0,0.0,0
11:55:33.670082,0.42,0.0,100.0
11:55:33.863922,0.84,0.0,100.0
11:55:34.039438,0.42,0.0,100.0
11:55:34.232488,0.0,0.0,0
11:55:34.424258,0.0,0.0,0
11:55:34.666923,0.84,0.0,100.0
11:55:34.859754,0.42,0.0,100.0
11:55:35.035911,0.0,0.0,0
11:55:35.229064,0.42,0.0,100.0
11:55:35.421675,0.0,0.0,0
11:55:35.662308,0.0,0.0,0
11:55:35.856386,1.26,0.0,100.0
11:55:36.047788,0.42,0.0,100.0
11:55:36.223449,0.42,0.0,100.0
11:55:36.417144,0.42,0.0,100.0
11:55:36.674073,0.0,0.0,0
11:55:36.850289,1.26,0.5,60.317460317460316
11:55:37.042609,0.84,0.0,100.0
11:55:37.234640,0.42,0.0,100.0
11:55:37.476626,0.42,0.0,100.0
11:55:37.668123,0.0,0.0,0
11:55:37.862400,0.0,0.0,0
11:55:38.054307,0.42,0.0,100.0
11:55:38.246121,0.42,0.0,100.0
11:55:38.437867,0.42,0.0,100.0
11:55:38.629919,0.0,0.0,0
11:55:38.822816,0.42,0.0,100.0
11:55:39.079952,0.0,0.0,0
11:55:39.255126,0.0,0.0,0
11:55:39.448955,0.0,0.0,0
11:55:39.639575,0.0,0.0,0
11:55:39.880353,0.42,0.0,100.0
11:55:40.072095,0.0,0.0,0
11:55:40.267584,0.42,0.0,100.0
11:55:40.442113,0.0,0.0,0
11:55:40.635291,0.0,0.0,0
11:55:40.827946,1.26,0.0,100.0
11:55:41.085293,0.84,0.5,40.476190476190474
11:55:41.277904,2.52,2.5,0.7936507936507943
11:55:41.472023,2.1,2.5,-19.047619047619044
11:55:41.648854,0.42,0.0,100.0
11:55:41.842010,0.0,0.0,0
11:55:42.034681,0.0,0.0,0
11:55:42.274334,0.42,0.0,100.0
11:55:42.467994,0.0,0.0,0
11:55:42.660479,0.0,0.0,0
11:55:42.854060,0.0,0.0,0
11:55:43.045816,0.0,0.0,0
11:55:43.237446,0.0,0.0,0
11:55:43.479008,0.0,0.0,0
11:55:43.671792,0.0,0.0,0
11:55:43.848071,0.0,0.0,0
11:55:44.041219,0.0,0.0,0
11:55:44.233569,0.0,0.0,0
11:55:44.474701,0.0,0.0,0
11:55:44.667583,0.0,0.0,0
11:55:44.860182,0.0,0.0,0
11:55:45.037375,0.0,0.0,0
11:55:45.295543,0.0,0.0,0
11:55:45.472570,0.0,0.0,0
11:55:45.665372,0.0,0.0,0
11:55:45.857472,0.0,0.0,0
11:55:46.049792,0.0,0.0,0
11:55:46.289627,0.0,0.0,0
11:55:46.482309,0.0,0.0,0
11:55:46.675981,0.0,0.0,0
11:55:46.867200,0.0,0.0,0
11:55:47.064012,0.0,0.0,0
11:55:47.239341,0.0,0.0,0
11:55:47.494003,0.0,0.0,0
11:55:47.688761,0.0,0.0,0
11:55:47.865078,0.0,0.0,0
11:55:48.057839,0.0,0.0,0
11:55:48.252698,0.0,0.0,0
11:55:48.491834,0.0,0.0,0
11:55:48.684503,0.0,0.0,0
11:55:48.875449,0.0,0.0,0
11:55:49.051804,0.0,0.0,0
11:55:49.243758,0.0,0.0,0
11:55:49.500641,0.0,0.0,0
11:55:49.678797,0.0,0.0,0
11:55:49.869406,0.0,0.0,0
11:55:50.062748,0.0,0.0,0
11:55:50.302763,0.0,0.0,0
11:55:50.499162,0.0,0.0,0
11:55:50.689030,0.0,0.0,0
11:55:50.865604,0.0,0.0,0
11:55:51.057074,0.0,0.0,0
11:55:51.249365,0.0,0.0,0
11:55:51.489621,0.0,0.0,0
11:55:51.683277,0.0,0.0,0
11:55:51.874516,0.0,0.0,0
11:55:52.052073,0.0,0.0,0
11:55:52.308011,0.0,0.0,0
11:55:52.501589,0.0,0.0,0
11:55:52.678076,0.0,0.0,0
11:55:52.869543,0.0,0.0,0
11:55:53.062686,0.0,0.0,0
11:55:53.303512,0.0,0.0,0
11:55:53.495071,0.0,0.0,0
11:55:53.687878,0.0,0.0,0
11:55:53.878866,0.0,0.0,0
11:55:54.072426,0.0,0.0,0
11:55:54.265408,0.0,0.0,0
