Timestamp,Input_RPM,Output_RPM,Difference_%
16:16:37.831766,0.0,0.0,0
16:16:38.081719,0.0,0.0,0
16:16:38.272908,0.0,0.0,0
16:16:38.464218,0.0,0.0,0
16:16:38.651336,0.0,0.0,0
16:16:38.844611,0.0,0.0,0
16:16:39.035647,0.0,0.0,0
16:16:39.235232,0.0,0.0,0
16:16:39.434466,0.0,0.0,0
16:16:39.685119,0.0,0.0,0
16:16:39.866974,0.0,0.0,0
16:16:40.057406,0.84,1.0,-19.04761904761905
16:16:40.249461,5.46,6.5,-19.04761904761905
16:16:40.440014,12.18,17.5,-43.67816091954023
16:16:40.696783,19.74,18.0,8.814589665653488
16:16:40.888053,24.78,18.5,25.34301856335755
16:16:41.079585,22.26,18.0,19.137466307277634
16:16:41.270535,18.48,19.0,-2.8138528138528116
16:16:41.463335,19.74,24.5,-24.113475177304974
16:16:41.654940,18.48,26.5,-43.3982683982684
16:16:41.845850,13.44,20.5,-52.529761904761905
16:16:42.099223,7.98,18.5,-131.82957393483707
16:16:42.292040,4.2,17.5,-316.66666666666663
16:16:42.484735,0.84,17.5,-1983.3333333333335
16:16:42.676608,0.0,26.0,0
16:16:42.868748,27.72,41.0,-47.90764790764791
16:16:43.062795,36.54,41.0,-12.205801860974278
16:16:43.254492,36.54,28.5,22.00328407224959
16:16:43.441117,28.56,24.5,14.215686274509801
16:16:43.701663,29.82,35.5,-19.047619047619047
16:16:43.877805,28.14,38.0,-35.03909026297086
16:16:44.064217,23.1,19.0,17.74891774891775
16:16:44.264176,20.58,16.5,19.82507288629737
16:16:44.454998,17.64,17.0,3.6281179138322024
16:16:44.642990,10.92,18.0,-64.83516483516483
16:16:44.889626,4.62,24.5,-430.30303030303025
16:16:45.083121,24.78,32.5,-31.154156577885384
16:16:45.275637,31.5,37.5,-19.047619047619047
16:16:45.668671,34.86,29.0,16.810097532989097
16:16:45.902233,41.58,50.5,-21.452621452621457
16:16:46.092752,36.54,39.0,-6.732348111658459
16:16:46.283901,30.66,21.0,31.506849315068493
16:16:46.477248,23.1,17.0,26.406926406926413
16:16:46.670974,12.6,18.0,-42.85714285714286
16:16:46.910445,1.68,23.5,-1298.8095238095239
16:16:47.102248,29.82,40.0,-34.13816230717639
16:16:47.297490,41.16,44.5,-8.114674441205063
16:16:47.487561,37.38,29.5,21.080791867308726
16:16:47.680428,29.4,27.5,6.4625850340136015
16:16:47.870713,30.66,38.0,-23.939986953685583
16:16:48.063542,26.46,30.5,-15.268329554043836
16:16:48.256866,21.0,26.0,-23.809523809523807
16:16:48.449913,13.02,24.0,-84.33179723502305
16:16:48.706713,4.2,28.0,-566.6666666666667
16:16:48.897942,23.1,41.0,-77.48917748917748
16:16:49.091927,36.54,43.5,-19.04761904761905
16:16:49.282441,34.44,28.0,18.69918699186991
16:16:49.476502,29.82,24.5,17.840375586854464
16:16:49.668955,31.08,34.0,-9.395109395109401
16:16:49.861443,26.46,30.5,-15.268329554043836
16:16:50.054218,21.0,22.5,-7.142857142857142
16:16:50.308748,17.64,24.5,-38.888888888888886
16:16:50.499833,14.28,25.0,-75.0700280112045
16:16:50.692239,9.66,31.5,-226.08695652173913
16:16:50.883542,36.96,53.0,-43.3982683982684
16:16:51.077460,44.52,43.5,2.2911051212938074
16:16:51.316185,41.16,33.0,19.82507288629737
16:16:51.508027,38.64,44.0,-13.871635610766045
16:16:51.699722,29.82,41.5,-39.1683433936955
16:16:51.877438,25.2,32.5,-28.968253968253972
16:16:52.067512,20.58,29.0,-40.913508260447045
16:16:52.261448,23.1,42.0,-81.81818181818181
16:16:52.516457,42.42,53.5,-26.119754832626114
16:16:52.709182,42.84,36.0,15.966386554621856
16:16:52.900411,44.1,40.0,9.297052154195013
16:16:53.094021,38.64,47.0,-21.635610766045545
16:16:53.269163,30.24,35.0,-15.740740740740748
16:16:53.460079,25.2,25.5,-1.1904761904761934
16:16:53.715912,19.32,29.5,-52.69151138716356
16:16:53.906730,33.18,56.0,-68.77637130801688
16:16:54.097407,44.94,48.0,-6.809078771695599
16:16:54.291024,46.2,36.5,20.995670995671002
16:16:54.482746,41.58,47.0,-13.035113035113039
16:16:54.674574,32.34,44.0,-36.05442176870747
16:16:54.865802,26.46,28.5,-7.709750566893421
16:16:55.119272,21.0,20.5,2.380952380952381
16:16:55.312030,13.86,25.0,-80.37518037518038
16:16:55.486367,31.5,48.5,-53.96825396825397
16:16:55.679403,39.9,44.0,-10.275689223057647
16:16:55.872038,43.68,34.5,21.016483516483518
16:16:56.063412,40.32,42.0,-4.166666666666666
16:16:56.319638,31.92,41.0,-28.446115288220547
16:16:56.509988,23.94,29.0,-21.13617376775271
16:16:56.704314,13.02,14.5,-11.367127496159759
16:16:56.878132,4.62,6.0,-29.87012987012987
16:16:57.069137,0.42,0.0,100.0
16:16:57.325053,0.0,0.0,0
16:16:57.516304,0.0,0.0,0
16:16:57.709020,0.0,0.0,0
16:16:57.901056,0.0,0.0,0
16:16:58.093334,0.0,0.0,0
16:16:58.284636,0.0,0.0,0
16:16:58.478306,0.0,0.0,0
16:16:58.670262,0.0,0.0,0
16:16:58.930265,0.0,0.0,0
16:16:59.119797,0.0,0.0,0
16:16:59.310817,0.0,0.0,0
16:16:59.504453,0.0,0.0,0
16:16:59.697060,0.0,4.0,0
16:16:59.890048,0.0,18.0,0
16:17:00.080417,10.08,40.0,-296.82539682539687
16:17:00.273546,41.58,53.5,-28.667628667628676
16:17:00.529920,52.08,43.5,16.47465437788018
16:17:00.705475,53.34,54.0,-1.2373453318335144
16:17:00.898836,45.36,63.5,-39.99118165784832
16:17:01.090758,37.8,44.0,-16.40211640211641
16:17:01.284724,44.1,63.0,-42.857142857142854
16:17:01.476256,51.24,54.5,-6.362217017954719
16:17:01.733238,63.0,54.0,14.285714285714285
16:17:01.924429,57.54,73.5,-27.73722627737226
16:17:02.118187,48.72,44.5,8.66174055829228
16:17:02.309521,45.36,57.0,-25.66137566137566
16:17:02.486749,56.7,65.0,-14.638447971781298
16:17:02.676789,62.16,52.0,16.344916344916342
16:17:02.935785,52.5,69.5,-32.38095238095238
16:17:03.127196,44.52,47.0,-5.570530098831978
16:17:03.320537,26.46,47.0,-77.62660619803476
16:17:03.512033,54.6,68.5,-25.457875457875456
16:17:03.702895,62.58,51.0,18.50431447746884
16:17:03.896167,59.22,69.5,-17.359000337723742
16:17:04.089755,49.14,45.0,8.424908424908425
16:17:04.281230,35.7,28.5,20.168067226890763
16:17:04.537472,23.94,46.5,-94.23558897243107
16:17:04.730752,46.62,59.0,-26.555126555126563
16:17:04.923046,52.92,42.5,19.69009826152684
16:17:05.116183,53.34,58.0,-8.736407949006367
16:17:05.307532,46.62,57.0,-22.265122265122272
16:17:05.498993,31.08,35.5,-14.221364221364228
16:17:05.689229,23.1,48.5,-109.95670995670994
16:17:05.884074,47.88,59.5,-24.26900584795321
16:17:06.139236,49.98,39.5,20.96838735494197
16:17:06.331057,45.36,47.0,-3.61552028218695
16:17:06.522791,42.84,53.0,-23.716153127917824
16:17:06.718273,28.56,31.0,-8.543417366946784
16:17:06.907498,4.2,27.5,-554.7619047619047
16:17:07.098752,13.86,42.0,-203.03030303030303
16:17:07.290863,38.22,49.5,-29.513343799058088
16:17:07.483172,42.84,36.5,14.799253034547158
16:17:07.739170,42.0,37.5,10.714285714285714
16:17:07.931042,40.32,51.0,-26.488095238095237
16:17:08.124917,33.18,33.5,-0.964436407474383
16:17:08.317140,23.52,27.0,-14.79591836734694
16:17:08.510637,10.5,27.5,-161.9047619047619
16:17:08.703240,15.12,37.5,-148.01587301587304
16:17:08.896555,34.44,45.0,-30.662020905923352
16:17:09.090683,38.22,33.0,13.657770800627942
16:17:09.346655,36.96,30.0,18.83116883116883
16:17:09.538389,36.54,41.0,-12.205801860974278
16:17:09.730617,32.76,39.0,-19.047619047619055
16:17:09.923953,23.1,25.0,-8.225108225108219
16:17:10.115333,7.14,14.0,-96.07843137254903
16:17:10.308906,0.0,12.0,0
16:17:10.501093,0.0,18.5,0
16:17:10.693067,4.62,29.0,-527.7056277056276
16:17:10.950092,28.14,37.5,-33.26226012793177
16:17:11.142568,31.08,34.5,-11.00386100386101
16:17:11.333867,27.3,22.0,19.413919413919416
16:17:11.527003,19.74,15.5,21.47922998986828
16:17:11.717656,20.16,19.0,5.753968253968254
16:17:11.894437,22.68,26.5,-16.843033509700177
16:17:12.150315,24.78,31.5,-27.118644067796605
16:17:12.344390,20.16,13.0,35.51587301587302
16:17:12.535636,16.8,11.0,34.523809523809526
16:17:12.728917,14.7,21.0,-42.85714285714287
16:17:12.919692,10.92,17.0,-55.67765567765568
16:17:13.112818,3.36,15.0,-346.42857142857144
16:17:13.304564,0.0,22.5,0
16:17:13.497980,21.42,35.5,-65.7329598506069
16:17:13.754809,32.34,40.5,-25.231910946196646
16:17:13.946294,31.5,27.0,14.285714285714285
16:17:14.140624,32.34,25.5,21.150278293135443
16:17:14.314987,34.02,36.0,-5.82010582010581
16:17:14.509341,29.82,37.5,-25.754527162977865
16:17:14.701308,26.04,30.0,-15.207373271889404
16:17:14.957477,21.84,25.0,-14.46886446886447
16:17:15.150101,16.8,23.0,-36.9047619047619
16:17:15.342564,12.18,29.0,-138.0952380952381
16:17:15.533854,34.02,44.5,-30.80540858318635
16:17:15.726249,35.28,37.0,-4.875283446712015
16:17:15.918027,31.5,25.0,20.634920634920633
16:17:16.109753,30.66,27.5,10.30658838878017
16:17:16.303571,30.24,37.0,-22.35449735449736
16:17:16.560415,24.36,30.5,-25.205254515599346
16:17:16.753111,20.58,25.5,-23.90670553935861
16:17:16.945036,16.38,18.5,-12.94261294261295
16:17:17.136271,11.76,15.5,-31.802721088435376
16:17:17.330304,5.46,19.5,-257.1428571428571
16:17:17.520781,17.22,36.0,-109.05923344947736
16:17:17.712206,34.86,44.5,-27.653471026965004
16:17:17.904448,35.7,31.5,11.764705882352947
16:17:18.160747,37.8,31.0,17.989417989417984
16:17:18.352354,34.86,40.0,-14.74469305794607
16:17:18.545302,25.62,34.5,-34.66042154566744
16:17:18.737768,20.16,29.5,-46.329365079365076
16:17:18.929097,15.54,20.0,-28.700128700128708
16:17:19.121976,11.34,15.5,-36.68430335097002
16:17:19.313417,7.98,24.0,-200.7518796992481
16:17:19.505645,29.82,44.5,-49.22870556673373
16:17:19.761554,36.12,41.0,-13.510520487264682
16:17:19.953947,40.32,32.0,20.634920634920636
16:17:20.147043,42.0,39.5,5.952380952380952
16:17:20.340983,33.18,43.5,-31.103074141048825
16:17:20.533234,25.62,29.0,-13.192818110850894
16:17:20.725835,22.68,9.0,60.317460317460316
16:17:20.920058,19.74,0.0,100.0
16:17:21.161077,13.44,0.5,96.27976190476191
16:17:21.352668,6.3,0.0,100.0
16:17:21.546120,0.84,0.0,100.0
16:17:21.740038,0.0,0.0,0
16:17:21.933251,0.0,0.0,0
16:17:22.123154,0.0,0.0,0
16:17:22.363736,0.0,0.0,0
16:17:22.556255,0.0,0.0,0
16:17:22.748860,0.0,0.0,0
16:17:22.942027,0.0,0.0,0
16:17:23.131368,0.0,0.0,0
16:17:23.324060,0.0,0.0,0
16:17:23.561655,0.0,0.0,0
16:17:23.755998,0.0,0.0,0
16:17:23.946728,0.0,0.0,0
16:17:24.136464,0.0,0.0,0
16:17:24.313823,0.0,0.0,0
16:17:24.572463,0.0,0.5,0
16:17:24.765565,0.0,0.0,0
16:17:24.958134,0.0,0.0,0
16:17:25.144483,0.0,0.0,0
16:17:25.342481,0.0,0.0,0
16:17:25.518894,0.0,0.0,0
16:17:25.771713,0.0,0.0,0
16:17:25.959579,0.0,0.0,0
16:17:26.156039,0.0,0.0,0
16:17:26.351061,0.0,0.0,0
