Timestamp,Input_RPM,Output_RPM,Difference_%
15:08:22.336235,0.0,0.0,0
15:08:22.529336,0.0,0.0,0
15:08:22.716804,0.0,0.0,0
15:08:22.910554,0.0,0.0,0
15:08:23.152987,0.0,0.0,0
15:08:23.336207,0.0,0.0,0
15:08:23.534602,0.0,0.0,0
15:08:23.721488,0.0,0.0,0
15:08:23.912724,0.0,0.0,0
15:08:24.110415,0.0,0.0,0
15:08:24.306777,0.0,0.0,0
15:08:24.497890,0.0,0.0,0
15:08:24.755648,0.0,0.0,0
15:08:24.947827,0.0,0.0,0
15:08:25.141743,0.0,0.0,0
15:08:25.335128,0.0,0.0,0
15:08:25.529325,0.0,0.0,0
15:08:25.720857,0.0,0.0,0
15:08:25.897719,0.0,0.0,0
15:08:26.151312,0.0,0.0,0
15:08:26.345191,0.0,0.0,0
15:08:26.539652,0.0,0.0,0
15:08:26.735359,0.0,0.0,0
15:08:26.915446,0.0,0.0,0
15:08:27.104103,0.0,0.0,0
15:08:27.348889,0.0,0.0,0
15:08:27.549123,0.0,0.0,0
15:08:27.740659,0.0,0.0,0
15:08:27.939644,0.0,0.0,0
15:08:28.121821,0.0,0.0,0
15:08:28.316790,0.0,0.0,0
15:08:28.564537,0.0,0.0,0
15:08:28.757000,0.0,0.0,0
15:08:28.955867,0.0,0.0,0
15:08:29.139700,0.0,0.0,0
15:08:29.331108,0.0,0.0,0
15:08:29.511642,0.0,0.0,0
15:08:29.703871,0.0,0.0,0
15:08:29.964074,0.0,0.0,0
15:08:30.156950,0.0,0.0,0
15:08:30.348522,0.0,0.0,0
15:08:30.544208,0.0,0.0,0
15:08:30.737798,1.26,0.0,100.0
15:08:30.932025,7.14,7.0,1.9607843137254857
15:08:31.114869,7.98,7.5,6.015037593984967
15:08:31.307893,13.02,11.5,11.674347158218124
15:08:31.565377,21.0,17.5,16.666666666666664
15:08:31.756227,20.58,18.5,10.106899902818263
15:08:31.946768,16.8,17.0,-1.1904761904761862
15:08:32.140103,9.24,9.5,-2.8138528138528116
15:08:32.317521,8.4,9.0,-7.142857142857138
15:08:32.511387,7.56,9.0,-19.047619047619055
15:08:32.755663,2.1,2.5,-19.047619047619044
15:08:32.948107,11.76,14.5,-23.299319727891156
15:08:33.145550,28.98,32.0,-10.420979986197377
15:08:33.340507,39.9,37.0,7.26817042606516
15:08:33.520818,36.54,33.5,8.319649698960042
15:08:33.715597,25.2,28.5,-13.095238095238098
15:08:33.970910,28.98,33.5,-15.596963423050378
15:08:34.166046,28.98,29.0,-0.06901311249137189
15:08:34.360842,24.78,22.0,11.218724778046816
15:08:34.555330,26.46,23.0,13.076341647770223
15:08:34.748219,28.98,29.5,-1.7943409247757058
15:08:34.926976,28.98,34.0,-17.32229123533471
15:08:35.122419,36.12,38.0,-5.2048726467331194
15:08:35.315562,45.36,40.0,11.816578483245149
15:08:35.558688,38.22,38.0,0.5756148613291441
15:08:35.753435,30.24,35.0,-15.740740740740748
15:08:35.933062,28.98,31.5,-8.695652173913041
15:08:36.116557,30.66,26.5,13.568166992824526
15:08:36.368946,29.82,26.0,12.810194500335346
