Timestamp,Input_RPM,Output_RPM,Difference_%
13:00:35.606602,-1.0,0.0,100.0
13:00:35.665084,0.0,0.0,0
13:00:35.797227,1.0,0.0,100.0
13:00:35.863504,1.0,0.0,100.0
13:00:35.990484,0.0,0.0,0
13:00:36.055495,2.0,0.0,100.0
13:00:36.178169,3.0,0.0,100.0
13:00:36.320993,2.0,0.0,100.0
13:00:36.382725,-1.0,0.0,100.0
13:00:36.447521,1.0,0.0,100.0
13:00:36.575491,2.0,0.0,100.0
13:00:36.702105,3.0,0.0,100.0
13:00:36.759114,2.0,0.0,100.0
13:00:36.896452,-2.0,0.0,100.0
13:00:36.960200,1.0,0.0,100.0
13:00:37.076860,4.0,0.0,100.0
13:00:37.197436,8.0,0.0,100.0
13:00:37.260889,18.0,0.0,100.0
13:00:37.396693,10.0,0.0,100.0
13:00:37.451047,10.0,0.0,100.0
13:00:37.574451,8.0,0.0,100.0
13:00:37.702181,0.0,0.0,0
13:00:37.765077,-5.0,0.0,100.0
13:00:37.894161,-11.0,0.0,100.0
13:00:37.958463,-3.0,0.0,100.0
13:00:38.087320,-2.0,0.0,100.0
13:00:38.152899,1.0,0.0,100.0
13:00:38.280480,4.0,0.0,100.0
13:00:38.407719,-1.0,0.0,100.0
13:00:38.472410,-3.0,0.0,100.0
13:00:38.598900,-4.0,0.0,100.0
13:00:38.664654,-3.0,0.0,100.0
13:00:38.777763,-3.0,0.0,100.0
13:00:38.903620,-3.0,0.0,100.0
13:00:38.968989,0.0,0.0,0
13:00:39.094411,1.0,0.0,100.0
13:00:39.160237,-1.0,0.0,100.0
13:00:39.287341,2.0,0.0,100.0
13:00:39.351015,0.0,0.0,0
13:00:39.462511,15.0,0.0,100.0
13:00:39.590855,22.0,0.0,100.0
13:00:39.656830,28.0,0.0,100.0
13:00:39.784140,19.0,0.0,100.0
13:00:39.911357,13.0,0.0,100.0
13:00:39.976529,10.0,0.0,100.0
13:00:40.103533,12.0,0.0,100.0
13:00:40.167727,12.0,0.0,100.0
13:00:40.296276,14.0,0.0,100.0
13:00:40.362067,21.0,0.0,100.0
13:00:40.489661,40.0,0.0,100.0
13:00:40.555006,39.0,0.0,100.0
13:00:40.666401,62.0,0.0,100.0
13:00:40.793507,53.0,0.0,100.0
13:00:40.864350,47.0,0.0,100.0
13:00:40.986147,7.0,0.0,100.0
13:00:41.051299,-32.0,0.0,100.0
13:00:41.178045,-40.0,0.0,100.0
13:00:41.292371,-48.0,0.0,100.0
13:00:41.359247,-92.0,0.0,100.0
13:00:41.485780,-96.0,0.0,100.0
13:00:41.610050,-43.0,0.0,100.0
13:00:41.671507,-83.0,0.0,100.0
