Timestamp,Input_RPM,Output_RPM,Difference_%
13:00:19.724974,100.0,0.0,100.0
13:00:19.852331,100.0,0.0,100.0
13:00:19.916561,100.0,0.0,100.0
13:00:20.044923,100.0,0.0,100.0
13:00:20.171433,100.0,0.0,100.0
13:00:20.237639,100.0,0.0,100.0
13:00:20.355643,100.0,0.0,100.0
13:00:20.425230,100.0,0.0,100.0
13:00:20.541904,100.0,0.0,100.0
13:00:20.670278,100.0,0.0,100.0
13:00:20.734764,100.0,0.0,100.0
13:00:20.861367,100.0,0.0,100.0
13:00:20.923432,100.0,0.0,100.0
13:00:21.043365,100.0,0.0,100.0
13:00:21.177255,100.0,0.0,100.0
13:00:21.243938,100.0,0.0,100.0
13:00:21.376933,100.0,0.0,100.0
13:00:21.425769,100.0,0.0,100.0
13:00:21.559571,100.0,0.0,100.0
13:00:21.626367,100.0,0.0,100.0
13:00:21.755167,100.0,0.0,100.0
13:00:21.821720,100.0,0.0,100.0
13:00:21.946704,100.0,0.0,100.0
13:00:22.075461,100.0,0.0,100.0
13:00:22.138518,100.0,0.0,100.0
13:00:22.267519,100.0,0.0,100.0
13:00:22.330654,100.0,0.0,100.0
13:00:22.443945,100.0,0.0,100.0
13:00:22.572748,100.0,0.0,100.0
13:00:22.637984,100.0,0.0,100.0
13:00:22.764594,100.0,0.0,100.0
13:00:22.829165,100.0,0.0,100.0
13:00:22.956794,100.0,0.0,100.0
13:00:23.019967,100.0,0.0,100.0
13:00:23.145987,100.0,0.0,100.0
13:00:23.275341,100.0,0.0,100.0
13:00:23.338932,100.0,0.0,100.0
13:00:23.466659,100.0,0.0,100.0
13:00:23.530997,100.0,0.0,100.0
13:00:23.658767,100.0,0.0,100.0
13:00:23.772551,100.0,0.0,100.0
13:00:23.836452,100.0,0.0,100.0
13:00:23.963681,100.0,0.0,100.0
13:00:24.027341,100.0,0.0,100.0
13:00:24.156261,100.0,0.0,100.0
13:00:24.220046,100.0,0.0,100.0
13:00:24.348638,100.0,0.0,100.0
13:00:24.477303,100.0,0.0,100.0
13:00:24.541903,100.0,0.0,100.0
13:00:24.669907,100.0,0.0,100.0
13:00:24.735108,100.0,0.0,100.0
13:00:24.862201,100.0,0.0,100.0
13:00:24.925630,100.0,0.0,100.0
13:00:25.037820,100.0,0.0,100.0
13:00:25.165552,100.0,0.0,100.0
13:00:25.229243,100.0,0.0,100.0
13:00:25.356394,100.0,0.0,100.0
13:00:25.421589,100.0,0.0,100.0
13:00:25.549063,100.0,0.0,100.0
13:00:25.677039,100.0,0.0,100.0
13:00:25.742231,100.0,0.0,100.0
13:00:25.869932,100.0,0.0,100.0
13:00:25.933328,100.0,0.0,100.0
13:00:26.060034,100.0,0.0,100.0
13:00:26.123193,100.0,0.0,100.0
13:00:26.252348,100.0,0.0,100.0
13:00:26.379658,100.0,0.0,100.0
13:00:26.444447,100.0,0.0,100.0
13:00:26.571932,100.0,0.0,100.0
13:00:26.637889,100.0,0.0,100.0
13:00:26.764276,100.0,0.0,100.0
13:00:26.828132,100.0,0.0,100.0
13:00:26.956353,100.0,0.0,100.0
13:00:27.084658,100.0,0.0,100.0
13:00:27.146029,100.0,0.0,100.0
13:00:27.275410,100.0,0.0,100.0
13:00:27.339165,100.0,0.0,100.0
13:00:27.466214,100.0,1.0,99.0
13:00:27.531606,100.0,14.0,86.0
13:00:27.658270,100.0,-414.0,514.0
13:00:27.772910,100.0,-804.0,903.9999999999999
13:00:27.836661,100.0,-594.0,694.0
13:00:27.964179,100.0,45.0,55.00000000000001
13:00:28.028647,100.0,232.0,-132.0
13:00:28.155793,100.0,664.0,-564.0
13:00:28.284338,100.0,409.0,-309.0
13:00:28.348822,100.0,-424.0,524.0
13:00:28.476066,100.0,-880.0,980.0000000000001
13:00:28.540280,100.0,-466.0,566.0
13:00:28.668870,100.0,417.0,-317.0
13:00:28.732152,100.0,679.0,-579.0
13:00:28.860437,100.0,-2.0,102.0
13:00:28.989316,100.0,-850.0,950.0
13:00:29.053166,100.0,-322.0,422.0
13:00:29.179445,100.0,322.0,-222.00000000000003
13:00:29.244670,100.0,647.0,-547.0
13:00:29.371459,100.0,-118.0,218.00000000000003
13:00:29.435283,100.0,-793.0,893.0
13:00:29.562938,100.0,120.0,-20.0
13:00:29.626958,100.0,613.0,-513.0
13:00:29.754479,100.0,-360.0,459.99999999999994
13:00:29.882010,100.0,-544.0,644.0
13:00:29.944655,100.0,89.0,11.0
13:00:30.073135,100.0,451.0,-351.0
13:00:30.138641,100.0,748.0,-648.0
13:00:30.264926,100.0,-280.0,380.0
13:00:30.328519,100.0,-983.0,1083.0
13:00:30.458479,100.0,37.0,63.0
